#group,false,false,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,long,long,long,long,long,long,long,double,string,double,string,long,string,string,long,long,long,long
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,pci,rnti,testbed,bsr,cqi,dl_brate,dl_bs,dl_mcs,dl_nof_nok,dl_nof_ok,pucch_snr_db,pucch_ta_ns,pusch_snr_db,pusch_ta_ns,ri,srs_ta_ns,ta_ns,ul_brate,ul_mcs,ul_nof_nok,ul_nof_ok
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:54:54.416Z,ue_info,1,4601,default,0,10,48032,0,10,0,24,7.532644,225.141321,25.019419,202.348502,1,n/a,217.543715,173008,27,6,18
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:54:55.416Z,ue_info,1,4601,default,0,14,672,0,20,0,1,5.330535,190.683991,31.917501,189.590452,1,n/a,190.603004,19456,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:54:56.416Z,ue_info,1,4601,default,0,15,672,0,20,0,1,5.56826,174.835222,33.517338,184.970432,1,n/a,175.408871,18440,27,0,3
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:54:57.416Z,ue_info,1,4601,default,0,15,3360,0,20,0,5,5.1764235,177.093497,33.5084,167.236323,1,n/a,176.197389,20440,27,0,5
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:54:58.416Z,ue_info,1,4601,default,0,15,4672,0,20,1,7,8.379642,218.251543,30.524668,211.079922,1,n/a,217.483176,25304,27,0,6
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:54:59.416Z,ue_info,1,4601,default,0,15,8672,0,20,0,13,9.0540905,285.949653,31.674002,214.894612,1,n/a,278.336643,30096,27,0,6
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:00.416Z,ue_info,1,4601,default,0,15,10080,0,20,0,15,9.70287,242.319715,32.669502,296.847020,1,n/a,249.840753,38912,27,0,8
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:01.416Z,ue_info,1,4601,default,0,15,7392,0,20,0,11,10.390991,361.541737,32.354465,360.655179,1,n/a,361.358786,67072,27,0,13
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:02.416Z,ue_info,1,4601,default,0,15,3360,0,20,0,5,8.139251,353.566463,29.915144,359.744121,1,n/a,354.325124,35968,27,0,7
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:03.416Z,ue_info,1,4601,default,0,15,7392,0,20,0,11,12.2289915,346.598256,29.537127,354.289995,1,n/a,348.463004,97432,27,0,16
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:04.416Z,ue_info,1,4601,default,0,15,3360,0,20,0,5,8.980905,357.513443,29.657001,371.297176,1,n/a,358.990320,33032,27,0,6
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:05.416Z,ue_info,1,4601,default,0,15,5376,0,20,0,8,7.587645,336.893720,31.909502,370.343542,1,n/a,341.507445,42760,27,0,8
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:06.416Z,ue_info,1,4601,default,0,15,5376,0,20,0,8,10.528581,359.524648,28.184835,368.054685,1,n/a,362.367956,180888,27,6,18
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:07.416Z,ue_info,1,4601,default,0,15,14144,0,20,0,14,9.345946,350.280743,32.591167,356.631801,1,n/a,351.510010,66064,27,0,12
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:08.416Z,ue_info,1,4601,default,0,15,4648,0,20,0,6,7.5106926,353.017185,33.087,361.633283,1,n/a,354.205667,42760,27,0,8
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:09.416Z,ue_info,1,4601,default,0,15,7344,0,20,0,9,8.084524,356.740316,32.89225,365.257250,1,n/a,357.915013,42760,27,0,8
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:10.416Z,ue_info,1,4601,default,0,15,2016,0,20,0,3,6.0354514,356.241827,33.5355,356.674178,1,n/a,356.273944,19456,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:11.416Z,ue_info,1,4601,default,0,15,3304,0,20,0,4,5.692712,339.853898,33.252003,370.279963,1,n/a,341.576168,14592,27,0,3
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:12.416Z,ue_info,1,4601,default,0,15,4032,0,20,0,6,8.232286,324.920620,32.952667,286.017496,1,n/a,320.752434,33032,27,0,6
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:13.416Z,ue_info,1,4601,default,0,15,1344,0,20,0,2,5.2344317,363.799984,32.9,361.378966,1,n/a,363.706931,9728,27,0,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:14.416Z,ue_info,1,4601,default,0,15,2688,0,20,0,4,6.0835147,362.091043,33.307,359.598801,1,n/a,361.995177,9728,27,0,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:15.416Z,ue_info,1,4601,default,0,15,2688,0,20,0,4,6.3416705,366.282194,32.9356,381.164540,1,n/a,367.635124,28168,27,0,5
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:16.416Z,ue_info,1,4601,default,0,15,6736,0,20,0,8,4.9730744,331.492089,27.173,241.724649,1,n/a,324.842716,19456,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:17.416Z,ue_info,1,4601,default,0,15,4672,0,20,0,7,2.9643366,332.031249,29.338001,362.269077,1,n/a,334.271192,19456,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:18.416Z,ue_info,1,4601,default,0,15,3328,0,20,0,5,5.523301,348.836267,32.249603,364.379872,1,n/a,350.249337,24288,27,0,5
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:19.416Z,ue_info,1,4601,default,0,15,2688,0,20,0,4,4.626904,348.002118,34.135002,361.633312,1,n/a,348.526356,9728,27,0,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:20.416Z,ue_info,1,4601,default,0,15,672,0,20,0,1,5.153901,361.083977,35.962,355.021172,1,n/a,360.965061,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:21.416Z,ue_info,1,4601,default,0,15,4000,0,20,0,6,5.4996195,328.735382,32.97467,371.297205,1,n/a,331.144491,18440,27,0,3
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:22.416Z,ue_info,1,4601,default,0,15,4640,0,20,0,7,4.480038,331.268325,32.187,233.332301,1,n/a,324.013826,19456,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:23.416Z,ue_info,1,4601,default,0,15,3328,0,20,0,5,4.080819,353.678359,28.500668,284.661184,1,n/a,349.771682,14592,27,0,3
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:24.416Z,ue_info,1,4601,default,0,15,7360,0,20,2,11,5.498757,237.416586,27.556501,265.630064,1,n/a,239.506505,23304,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:25.416Z,ue_info,1,4601,default,0,12,3648,0,12,3,9,-1.6044382,313.323994,10.097,241.800961,1,n/a,301.403503,10088,19,7,3
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:26.416Z,ue_info,1,4601,default,0,12,9376,0,14,0,20,4.33683,259.886832,15.084889,299.260648,1,n/a,274.061478,75816,11,7,20
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:27.416Z,ue_info,1,4601,default,0,14,4592,0,17,1,8,5.161389,313.171398,29.4225,248.082472,1,n/a,308.349939,21376,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:28.416Z,ue_info,1,4601,default,0,14,6032,0,18,5,10,6.4550705,305.918377,29.957,375.239040,1,n/a,311.053213,21376,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:29.416Z,ue_info,1,4601,default,0,15,8288,0,19,6,13,6.6360173,287.475615,29.978,248.082472,1,n/a,284.557558,19456,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:30.416Z,ue_info,1,4601,default,0,15,10328,0,18,5,17,8.43688,265.635151,28.064001,227.254233,1,n/a,259.238362,85408,26,1,9
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:31.416Z,ue_info,1,4601,default,0,14,6888,0,17,6,12,6.0209236,217.488619,29.974401,247.090668,1,n/a,220.179729,26240,27,0,5
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:32.416Z,ue_info,1,4601,default,0,14,3456,0,17,3,6,5.400241,169.108077,30.073002,142.542532,1,n/a,167.140257,21376,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:33.416Z,ue_info,1,4601,default,0,14,6288,0,16,7,12,6.369496,195.912705,29.719002,201.416029,1,n/a,196.320343,19456,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:34.416Z,ue_info,1,4601,default,0,13,29712,0,15,4,30,8.310298,236.256923,28.625252,305.016840,1,n/a,252.925958,55392,27,5,11
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:35.416Z,ue_info,1,4601,default,0,13,20024,0,15,4,24,9.061485,235.677064,30.106,170.462471,1,n/a,227.668295,34048,27,0,7
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:36.416Z,ue_info,1,4601,default,0,13,13144,0,16,2,19,4.412667,207.855237,29.287334,215.233712,1,n/a,208.645787,29184,27,0,6
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:37.416Z,ue_info,1,4601,default,0,13,14192,0,17,6,18,5.117626,238.718684,29.083778,249.961573,1,n/a,240.433707,43648,27,0,9
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:38.416Z,ue_info,1,4601,default,0,9,3072,0,7,0,13,2.8012145,274.017367,28.116669,287.543401,1,n/a,274.782963,14592,27,0,3
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:39.416Z,ue_info,1,4601,default,0,9,5856,0,8,0,8,3.0112593,335.286444,28.347502,369.771328,1,n/a,337.840873,19456,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:55:40.416Z,ue_info,1,4601,default,0,9,3248,0,7,3,11,1.7471858,277.557376,27.308002,100.962325,1,n/a,270.765241,9728,27,0,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:56:47.951Z,ue_info,1,4601,default,0,12,8952,0,6,2,24,9.309847,82.368402,29.014002,23.679378,1,n/a,70.363832,36680,26,0,9
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:56:48.952Z,ue_info,1,4601,default,14726,11,166416,0,17,4,59,9.652111,265.608890,25.303646,298.168004,1,n/a,281.363356,223368,27,19,26
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:56:49.951Z,ue_info,1,4601,default,0,12,257168,0,18,3,73,9.509267,231.099406,24.12069,258.198725,1,n/a,245.991913,663120,25,15,46
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:56:50.951Z,ue_info,1,4601,default,0,12,68640,0,19,1,48,7.174745,246.999122,28.43,284.265582,1,n/a,256.863757,81704,27,0,18
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:56:51.951Z,ue_info,1,4601,default,0,12,53600,0,19,2,35,4.7895784,258.595747,29.079334,230.110999,1,n/a,253.082590,55432,27,0,12
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:56:52.951Z,ue_info,1,4601,default,0,12,41936,0,18,2,20,3.3711336,250.600181,28.811716,188.845689,1,n/a,243.016302,34048,27,0,7
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:56:53.951Z,ue_info,1,4601,default,0,12,20384,0,18,0,26,4.5060983,212.270109,29.053274,174.874955,1,n/a,205.526732,49624,27,0,11
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:56:54.951Z,ue_info,1,4601,default,3909,12,113016,0,18,1,39,6.094744,247.324607,28.380835,229.687174,1,n/a,243.910904,58536,27,1,11
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:56:55.951Z,ue_info,1,4601,default,0,11,208968,0,16,1,42,6.8758726,204.058864,26.334455,163.222794,1,n/a,191.752065,145064,25,4,18
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:56:56.951Z,ue_info,1,4601,default,0,11,252856,0,17,0,18,2.5212567,200.468548,28.877,183.614091,1,n/a,199.242791,19456,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:56:57.951Z,ue_info,1,4601,default,0,11,43536,0,16,1,11,0.65173215,208.750379,28.619335,129.699714,1,n/a,204.275835,14592,27,0,3
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:56:58.951Z,ue_info,1,4601,default,0,12,36680,0,17,1,13,2.055518,202.036532,29.713202,124.003094,1,n/a,194.942615,24320,27,0,5
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:00.951Z,ue_info,1,4601,default,0,11,287960,0,16,1,30,4.0422335,199.039150,29.621456,142.322889,1,n/a,189.136315,45672,27,0,11
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:01.951Z,ue_info,1,4601,default,0,12,245656,0,16,3,30,4.134141,211.339241,28.5372,230.204250,1,n/a,213.023583,24320,27,0,5
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:02.951Z,ue_info,1,4601,default,0,12,240744,0,16,1,28,4.8855486,283.520023,30.213501,316.238413,1,n/a,285.857027,19456,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:03.951Z,ue_info,1,4601,default,0,11,4056,0,14,1,9,3.8216882,179.494194,31.831001,109.863286,1,n/a,174.336378,19456,27,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:04.951Z,ue_info,1,4601,default,0,11,259848,0,15,0,29,5.1696863,209.192109,31.968401,177.714028,1,n/a,206.430897,24320,27,0,5
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:05.951Z,ue_info,1,4601,default,0,12,6304,0,17,2,11,3.8005767,294.413269,29.416668,383.673779,1,n/a,299.465739,14592,27,0,3
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:06.951Z,ue_info,1,4601,default,0,12,29144,0,17,0,21,5.2371726,300.648992,28.477716,238.691058,1,n/a,293.040131,29224,27,0,7
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:07.951Z,ue_info,1,4601,default,0,12,6560,0,17,1,11,2.9395,255.208306,28.572668,226.338699,1,n/a,253.574228,14592,27,0,3
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:08.951Z,ue_info,1,4601,default,0,12,4912,0,16,2,9,0.35598075,159.983330,12.239167,138.600669,1,n/a,155.844759,14592,27,9,3
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:09.951Z,ue_info,1,4601,default,0,8,2224,0,7,3,9,-2.0315,155.273440,30.268002,389.099114,1,n/a,159.858274,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:10.951Z,ue_info,1,4601,default,0,10,2280,0,10,6,8,-4.601411,230.784124,23.387001,87.992348,1,n/a,225.292112,4864,27,1,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:11.951Z,ue_info,1,4601,default,0,11,2832,0,13,0,7,3.4717736,187.642428,30.459002,138.727813,1,n/a,184.019129,16136,26,0,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:12.951Z,ue_info,1,4601,default,0,15,30792,0,19,1,20,10.235208,207.682291,25.789639,183.244182,1,n/a,203.275405,24840,25,5,6
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:13.952Z,ue_info,1,4601,default,0,12,253232,0,11,11,58,7.046014,250.811411,22.547884,258.651397,1,n/a,252.743007,58528,26,4,13
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:14.951Z,ue_info,1,4601,default,0,12,4264,0,16,0,8,6.2512593,263.254748,32.286003,368.245452,1,n/a,265.313389,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:15.952Z,ue_info,1,4601,default,0,15,5728,0,19,2,9,6.372072,247.222914,32.09,373.840322,1,n/a,249.705636,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:16.951Z,ue_info,1,4601,default,0,15,7648,0,19,0,12,7.359875,221.893302,35.026,122.070318,1,n/a,219.935984,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:17.951Z,ue_info,1,4601,default,0,15,4992,0,19,0,8,6.6183367,231.363956,34.458,161.234539,1,n/a,229.988828,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:18.951Z,ue_info,1,4601,default,0,15,5088,0,19,0,8,7.796093,228.332496,34.238003,140.889483,1,n/a,226.617928,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:19.951Z,ue_info,1,4601,default,0,15,6368,0,19,0,10,7.5659823,277.760762,34.83,120.035807,1,n/a,274.668224,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:20.951Z,ue_info,1,4601,default,0,15,5056,0,19,1,8,7.7853947,244.679796,29.148,149.027500,1,n/a,242.804219,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:21.951Z,ue_info,1,4601,default,0,14,6664,0,18,0,11,8.636783,229.492230,31.234001,396.219889,1,n/a,232.761408,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:22.951Z,ue_info,1,4601,default,0,12,3184,0,16,4,7,6.835802,205.413812,32.794003,168.863934,1,n/a,204.697173,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:23.951Z,ue_info,1,4601,default,0,15,4416,0,19,0,7,7.967477,216.044057,32.236,373.840322,1,n/a,219.138158,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:24.951Z,ue_info,1,4601,default,0,15,4416,0,19,0,7,10.237758,182.800306,32.43,143.941236,1,n/a,181.305708,9728,27,0,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:25.951Z,ue_info,1,4601,default,0,15,4416,0,19,0,7,4.3520193,219.502724,30.573002,279.998773,1,n/a,221.829509,9728,27,0,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:26.951Z,ue_info,1,4601,default,0,15,4416,0,19,0,7,7.9657927,200.937919,5.9190006,-26.448575,1,n/a,192.192260,4864,27,1,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:27.951Z,ue_info,1,4601,default,0,13,8048,0,13,1,16,4.220661,222.218816,14.790334,203.959146,1,n/a,220.262393,19456,27,2,4
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:28.951Z,ue_info,1,4601,default,0,15,6336,0,19,2,10,0.78992796,220.906571,29.136002,141.906739,1,n/a,219.357574,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:29.951Z,ue_info,1,4601,default,0,15,6368,0,19,0,10,2.9310184,204.701749,31.046001,284.830719,1,n/a,207.783629,9728,27,0,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:30.951Z,ue_info,1,4601,default,0,15,3808,0,19,1,6,3.19643,192.555774,30.648003,158.945710,1,n/a,191.263055,9600,27,0,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:31.952Z,ue_info,1,4601,default,0,15,5760,0,19,0,9,2.4717984,221.628810,27.53,397.745765,1,n/a,225.082090,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:32.952Z,ue_info,1,4601,default,0,12,3776,0,16,0,7,1.9670842,182.596835,32.902,162.760415,1,n/a,182.207884,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:33.951Z,ue_info,1,4601,default,0,13,3136,0,19,0,5,3.9241157,184.448226,14.027334,-253.295923,1,n/a,159.670265,9728,27,1,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:34.951Z,ue_info,1,4601,default,0,14,1888,0,19,4,3,3.1719627,175.791399,32.081,148.010258,1,n/a,174.722899,9728,27,0,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:35.951Z,ue_info,1,4601,default,0,15,3200,0,19,0,5,3.441448,187.255878,32.046,178.019206,1,n/a,187.074747,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:36.951Z,ue_info,1,4601,default,0,15,3808,0,19,0,6,0.80522645,209.381099,24.459002,168.863934,1,n/a,207.822751,9344,26,0,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:37.951Z,ue_info,1,4601,default,0,15,3840,0,19,0,6,0.30367923,200.469970,29.28,170.898431,1,n/a,199.890152,4608,22,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:38.951Z,ue_info,1,4601,default,0,15,7616,0,19,2,12,0.61240345,250.549363,28.569,164.031974,1,n/a,247.221720,9600,27,0,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:39.951Z,ue_info,1,4601,default,0,14,3832,0,17,1,7,3.8931541,208.241772,12.467668,129.021544,1,n/a,199.753899,4096,24,5,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:40.951Z,ue_info,1,4601,default,0,12,4064,0,15,0,8,4.1561856,195.546477,32.438,138.854986,1,n/a,194.434875,4352,13,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:41.951Z,ue_info,1,4601,default,0,15,1248,0,19,0,2,5.3568435,174.997965,35.212,159.200027,1,n/a,174.688196,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:42.951Z,ue_info,1,4601,default,0,13,1576,0,9,1,4,4.6110096,184.763579,34.486,175.984695,1,n/a,184.591471,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:43.951Z,ue_info,1,4601,default,0,15,2560,0,19,0,4,6.299077,196.136440,31.942001,160.471600,1,n/a,194.764752,9728,27,0,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:44.951Z,ue_info,1,4601,default,0,15,3136,0,19,0,5,5.350686,210.154226,32.356003,270.589197,1,n/a,212.478625,9728,27,0,2
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:45.951Z,ue_info,1,4601,default,0,15,1920,0,19,0,3,5.4029903,168.680828,35.478,187.174479,1,n/a,169.043474,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:46.951Z,ue_info,1,4601,default,0,15,3200,0,19,0,5,6.043257,194.925946,35.16,113.932295,1,n/a,193.337840,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:47.951Z,ue_info,1,4601,default,0,15,640,0,19,0,1,5.8958817,153.747564,35.322002,136.820475,1,n/a,153.415641,4864,27,0,1
,,0,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:57:48.951Z,ue_info,1,4601,default,0,15,3200,0,19,0,5,7.084705,183.766659,31.310001,157.165530,1,n/a,183.245064,4864,27,0,1
