timestamp_unix,datetime_utc,fivegs_amffunction_amf_authfail,fivegs_amffunction_amf_authreject,fivegs_amffunction_amf_authreq,fivegs_amffunction_mm_confupdate,fivegs_amffunction_mm_confupdatesucc,fivegs_amffunction_mm_paging5greq,fivegs_amffunction_mm_paging5gsucc,fivegs_amffunction_rm_regemergreq,fivegs_amffunction_rm_regemergsucc,fivegs_amffunction_rm_reginitfail,fivegs_amffunction_rm_reginitreq,fivegs_amffunction_rm_reginitsucc,fivegs_amffunction_rm_registeredsubnbr,fivegs_amffunction_rm_regmobfail,fivegs_amffunction_rm_regmobreq,fivegs_amffunction_rm_regmobsucc,fivegs_amffunction_rm_regperiodfail,fivegs_amffunction_rm_regperiodreq,fivegs_amffunction_rm_regperiodsucc,fivegs_ep_n3_gtp_indatapktn3upf,fivegs_ep_n3_gtp_outdatapktn3upf,fivegs_smffunction_sm_n4sessionestabreq,fivegs_smffunction_sm_n4sessionreport,fivegs_smffunction_sm_n4sessionreportsucc,fivegs_smffunction_sm_pdusessioncreationreq,fivegs_smffunction_sm_pdusessioncreationsucc,fivegs_smffunction_sm_qos_flow_nbr,fivegs_smffunction_sm_sessionnbr,fivegs_upffunction_sm_n4sessionestabreq,fivegs_upffunction_sm_n4sessionreport,fivegs_upffunction_sm_n4sessionreportsucc,fivegs_upffunction_upf_qosflows,fivegs_upffunction_upf_sessionnbr
1774000800,2026-03-20T10:00:00Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,10,10,6,1,10,13,13,1,1
1774000815,2026-03-20T10:00:15Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,10,10,6,1,10,13,13,1,1
1774000830,2026-03-20T10:00:30Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,10,10,6,1,10,13,13,1,1
1774000845,2026-03-20T10:00:45Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,10,10,6,1,10,13,13,1,1
1774000860,2026-03-20T10:01:00Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,10,10,6,1,10,13,13,1,1
1774000875,2026-03-20T10:01:15Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,10,10,6,1,10,13,13,1,1
1774000890,2026-03-20T10:01:30Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,10,10,6,1,10,13,13,1,1
1774000905,2026-03-20T10:01:45Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,10,10,6,1,10,13,13,1,1
1774000920,2026-03-20T10:02:00Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,10,10,6,1,10,13,13,1,1
1774000935,2026-03-20T10:02:15Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,10,10,6,1,10,13,13,1,1
1774000950,2026-03-20T10:02:30Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,10,10,6,1,10,13,13,1,1
1774000965,2026-03-20T10:02:45Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,10,10,6,1,10,13,13,1,1
1774000980,2026-03-20T10:03:00Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,10,10,6,1,10,13,13,1,1
1774000995,2026-03-20T10:03:15Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,10,10,6,1,10,13,13,1,1
1774001010,2026-03-20T10:03:30Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,10,10,6,1,10,13,13,1,1
1774001025,2026-03-20T10:03:45Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,11,11,7,1,11,13,13,1,1
1774001040,2026-03-20T10:04:00Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,11,11,7,1,11,13,13,1,1
1774001055,2026-03-20T10:04:15Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,12,12,7,2,12,13,13,1,2
1774001070,2026-03-20T10:04:30Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,12,12,7,2,12,13,13,1,2
1774001085,2026-03-20T10:04:45Z,,0,2,14,9,10,6,0,0,2,5,3,2,,1,1,,1,1,0,0,0,13,13,12,12,7,2,12,13,13,1,2
1774001100,2026-03-20T10:05:00Z,,0,2,15,9,10,6,0,0,2,5,3,2,,1,1,,2,2,0,0,0,13,13,12,12,7,2,12,13,13,1,2
1774001115,2026-03-20T10:05:15Z,,0,2,15,9,10,6,0,0,2,5,3,2,,1,1,,2,2,0,0,0,13,13,12,12,7,2,12,13,13,1,2
1774001130,2026-03-20T10:05:30Z,,0,2,15,9,10,6,0,0,2,5,3,2,,1,1,,2,2,0,0,0,13,13,12,12,7,2,12,13,13,1,2
1774001145,2026-03-20T10:05:45Z,,0,2,15,9,10,6,0,0,2,5,3,2,,1,1,,2,2,0,0,0,13,13,12,12,7,2,12,13,13,1,2
1774001160,2026-03-20T10:06:00Z,,0,2,15,9,10,6,0,0,2,5,3,2,,1,1,,2,2,0,0,0,13,13,12,12,7,2,12,13,13,1,2
1774001175,2026-03-20T10:06:15Z,,0,2,15,9,10,6,0,0,2,5,3,2,,1,1,,2,2,0,0,0,13,13,12,12,7,2,12,13,13,1,2
1774001190,2026-03-20T10:06:30Z,,0,2,15,9,10,6,0,0,2,5,3,2,,1,1,,2,2,0,0,0,13,13,12,12,7,1,12,13,13,1,1
1774001205,2026-03-20T10:06:45Z,,0,2,15,9,10,6,0,0,2,5,3,2,,1,1,,2,2,0,0,0,13,13,12,12,7,1,12,13,13,1,1
1774001220,2026-03-20T10:07:00Z,,0,2,15,9,10,6,0,0,2,5,3,2,,1,1,,2,2,0,0,0,13,13,12,12,7,1,12,13,13,1,1
1774001235,2026-03-20T10:07:15Z,,0,2,16,9,10,6,0,0,2,6,4,2,,1,1,,2,2,0,0,0,13,13,14,14,7,1,14,13,13,1,1
1774001250,2026-03-20T10:07:30Z,,0,2,16,9,10,6,0,0,2,6,4,2,,1,1,,2,2,0,0,0,13,13,14,14,7,1,14,13,13,1,1
1774001265,2026-03-20T10:07:45Z,,0,2,16,9,10,6,0,0,2,6,4,2,,1,1,,2,2,0,0,0,13,13,14,14,7,1,14,13,13,1,1
1774001280,2026-03-20T10:08:00Z,,0,2,18,9,10,6,0,0,2,8,6,2,,1,1,,2,2,0,0,0,13,13,16,16,8,1,16,13,13,1,1
1774001295,2026-03-20T10:08:15Z,,0,2,18,9,10,6,0,0,2,8,6,2,,1,1,,2,2,0,0,0,13,13,19,19,9,2,19,13,13,2,2
1774001310,2026-03-20T10:08:30Z,,0,2,19,10,11,7,0,0,2,8,6,2,,1,1,,2,2,0,0,0,15,15,19,19,9,2,19,15,15,2,2
1774001325,2026-03-20T10:08:45Z,,0,2,21,12,13,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,17,17,19,19,9,2,19,17,17,2,2
1774001340,2026-03-20T10:09:00Z,,0,2,21,12,13,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,18,18,19,19,9,2,19,18,18,2,2
1774001355,2026-03-20T10:09:15Z,,0,2,21,12,13,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,18,18,19,19,9,2,19,18,18,2,2
1774001370,2026-03-20T10:09:30Z,,0,2,21,12,13,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,18,18,19,19,9,2,19,18,18,2,2
1774001385,2026-03-20T10:09:45Z,,0,2,21,12,13,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,18,18,19,19,9,2,19,18,18,2,2
1774001400,2026-03-20T10:10:00Z,,0,2,21,12,13,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,18,18,19,19,9,2,19,18,18,2,2
1774001415,2026-03-20T10:10:15Z,,0,2,21,12,13,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,18,18,19,19,9,2,19,18,18,2,2
1774001430,2026-03-20T10:10:30Z,,0,2,21,12,13,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,19,19,19,19,9,2,19,19,19,2,2
1774001445,2026-03-20T10:10:45Z,,0,2,21,12,13,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,19,19,19,19,9,2,19,19,19,2,2
1774001460,2026-03-20T10:11:00Z,,0,2,21,12,13,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,19,19,19,19,9,2,19,19,19,2,2
1774001475,2026-03-20T10:11:15Z,,0,2,21,12,13,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,19,19,19,19,9,2,19,19,19,2,2
1774001490,2026-03-20T10:11:30Z,,0,2,21,12,13,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,19,19,19,19,9,2,19,19,19,2,2
1774001505,2026-03-20T10:11:45Z,,0,2,21,12,13,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,19,19,19,19,9,2,19,19,19,2,2
1774001520,2026-03-20T10:12:00Z,,0,2,21,12,13,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,19,19,19,19,9,2,19,19,19,2,2
1774001535,2026-03-20T10:12:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001550,2026-03-20T10:12:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001565,2026-03-20T10:12:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001580,2026-03-20T10:13:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001595,2026-03-20T10:13:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001610,2026-03-20T10:13:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001625,2026-03-20T10:13:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001640,2026-03-20T10:14:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001655,2026-03-20T10:14:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001670,2026-03-20T10:14:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001685,2026-03-20T10:14:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001700,2026-03-20T10:15:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001715,2026-03-20T10:15:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001730,2026-03-20T10:15:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001745,2026-03-20T10:15:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001760,2026-03-20T10:16:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001775,2026-03-20T10:16:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001790,2026-03-20T10:16:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001805,2026-03-20T10:16:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001820,2026-03-20T10:17:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001835,2026-03-20T10:17:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001850,2026-03-20T10:17:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001865,2026-03-20T10:17:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001880,2026-03-20T10:18:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001895,2026-03-20T10:18:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001910,2026-03-20T10:18:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001925,2026-03-20T10:18:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001940,2026-03-20T10:19:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001955,2026-03-20T10:19:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001970,2026-03-20T10:19:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774001985,2026-03-20T10:19:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002000,2026-03-20T10:20:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002015,2026-03-20T10:20:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002030,2026-03-20T10:20:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002045,2026-03-20T10:20:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002060,2026-03-20T10:21:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002075,2026-03-20T10:21:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002090,2026-03-20T10:21:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002105,2026-03-20T10:21:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002120,2026-03-20T10:22:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002135,2026-03-20T10:22:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002150,2026-03-20T10:22:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002165,2026-03-20T10:22:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002180,2026-03-20T10:23:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002195,2026-03-20T10:23:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002210,2026-03-20T10:23:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002225,2026-03-20T10:23:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002240,2026-03-20T10:24:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002255,2026-03-20T10:24:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002270,2026-03-20T10:24:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002285,2026-03-20T10:24:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002300,2026-03-20T10:25:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002315,2026-03-20T10:25:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002330,2026-03-20T10:25:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002345,2026-03-20T10:25:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002360,2026-03-20T10:26:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002375,2026-03-20T10:26:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002390,2026-03-20T10:26:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002405,2026-03-20T10:26:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002420,2026-03-20T10:27:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002435,2026-03-20T10:27:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002450,2026-03-20T10:27:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002465,2026-03-20T10:27:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002480,2026-03-20T10:28:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002495,2026-03-20T10:28:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002510,2026-03-20T10:28:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002525,2026-03-20T10:28:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002540,2026-03-20T10:29:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002555,2026-03-20T10:29:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002570,2026-03-20T10:29:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002585,2026-03-20T10:29:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002600,2026-03-20T10:30:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002615,2026-03-20T10:30:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002630,2026-03-20T10:30:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002645,2026-03-20T10:30:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002660,2026-03-20T10:31:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002675,2026-03-20T10:31:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002690,2026-03-20T10:31:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002705,2026-03-20T10:31:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002720,2026-03-20T10:32:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002735,2026-03-20T10:32:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002750,2026-03-20T10:32:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002765,2026-03-20T10:32:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002780,2026-03-20T10:33:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002795,2026-03-20T10:33:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002810,2026-03-20T10:33:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002825,2026-03-20T10:33:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002840,2026-03-20T10:34:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002855,2026-03-20T10:34:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002870,2026-03-20T10:34:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002885,2026-03-20T10:34:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002900,2026-03-20T10:35:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002915,2026-03-20T10:35:15Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002930,2026-03-20T10:35:30Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002945,2026-03-20T10:35:45Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002960,2026-03-20T10:36:00Z,,0,2,21,12,16,8,0,0,2,8,6,2,,1,1,,2,2,0,0,0,20,20,19,19,9,2,19,20,20,2,2
1774002975,2026-03-20T10:36:15Z,,0,3,23,12,16,8,0,0,2,10,8,2,,1,1,,2,2,0,0,0,20,20,23,23,11,3,23,20,20,2,3
1774002990,2026-03-20T10:36:30Z,,0,3,24,13,17,9,0,0,2,10,8,2,,1,1,,2,2,0,0,0,22,22,23,23,11,2,23,22,22,2,2
1774003005,2026-03-20T10:36:45Z,,0,3,26,14,18,10,0,0,2,11,9,2,,1,1,,2,2,0,0,0,23,23,26,26,12,2,26,23,23,2,2
1774003020,2026-03-20T10:37:00Z,,0,3,27,14,18,10,0,0,2,12,10,2,,1,1,,2,2,0,0,0,23,23,28,28,13,3,28,23,23,2,3
1774003035,2026-03-20T10:37:15Z,,0,3,28,15,19,11,0,0,2,12,10,2,,1,1,,2,2,0,0,0,25,25,28,28,13,2,28,25,25,2,2
1774003050,2026-03-20T10:37:30Z,,0,3,28,15,19,11,0,0,2,12,10,2,,1,1,,2,2,0,0,0,26,26,28,28,13,2,28,26,26,2,2
1774003065,2026-03-20T10:37:45Z,,0,3,28,15,19,11,0,0,2,12,10,2,,1,1,,2,2,0,0,0,26,26,28,28,13,2,28,26,26,2,2
1774003080,2026-03-20T10:38:00Z,,0,3,28,15,19,11,0,0,2,12,10,2,,1,1,,2,2,0,0,0,26,26,28,28,13,2,28,26,26,2,2
1774003095,2026-03-20T10:38:15Z,,0,3,28,15,19,11,0,0,2,12,10,1,,1,1,,2,2,0,0,0,26,26,28,28,13,1,28,26,26,1,1
1774003110,2026-03-20T10:38:30Z,,0,3,29,15,19,11,0,0,2,13,11,2,,1,1,,2,2,0,0,0,26,26,30,30,14,3,30,26,26,2,3
1774003125,2026-03-20T10:38:45Z,,0,3,31,15,19,11,0,0,2,14,12,2,,2,2,,2,2,0,0,0,26,26,32,32,15,3,31,26,26,1,2
1774003140,2026-03-20T10:39:00Z,,0,3,31,15,19,11,0,0,2,14,12,2,,2,2,,2,2,0,0,0,26,26,33,33,15,2,33,26,26,2,2
1774003155,2026-03-20T10:39:15Z,,0,3,31,15,19,11,0,0,2,14,12,2,,2,2,,2,2,0,0,0,26,26,33,33,15,2,33,26,26,2,2
1774003170,2026-03-20T10:39:30Z,,0,3,31,15,19,11,0,0,2,14,12,2,,2,2,,2,2,0,0,0,26,26,33,33,15,2,33,26,26,2,2
1774003185,2026-03-20T10:39:45Z,,0,3,31,15,19,11,0,0,2,14,12,2,,2,2,,2,2,0,0,0,26,26,33,33,15,2,33,26,26,2,2
